,eps,marg_err,inv_err,inv_m_err,algo
0,0.01,0.26999999999999996,0.26999999999999996,0.26999999999999996,SVM
1,0.03,0.26999999999999996,0.26999999999999996,0.26999999999999996,SVM
2,0.05,0.350763888888889,0.26999999999999996,0.26999999999999996,SVM
3,0.1,0.45673611111111106,0.26999999999999996,0.28729166666666667,SVM
4,0.15,0.49076388888888883,0.27388888888888885,0.3062500000000001,SVM
5,0.2,0.5365972222222222,0.31638888888888894,0.3614583333333334,SVM
6,0.01,0.26999999999999996,0.26999999999999996,0.26999999999999996,DT
7,0.03,0.26999999999999996,0.26999999999999996,0.26999999999999996,DT
8,0.05,0.26999999999999996,0.26999999999999996,0.26999999999999996,DT
9,0.1,0.26999999999999996,0.26999999999999996,0.26999999999999996,DT
10,0.15,0.26999999999999996,0.26999999999999996,0.26999999999999996,DT
11,0.2,0.26999999999999996,0.26999999999999996,0.26999999999999996,DT
12,0.01,0.26999999999999996,0.26999999999999996,0.26999999999999996,KNN
13,0.03,0.26999999999999996,0.26999999999999996,0.26999999999999996,KNN
14,0.05,0.26999999999999996,0.26999999999999996,0.26999999999999996,KNN
15,0.1,0.26999999999999996,0.26999999999999996,0.26999999999999996,KNN
16,0.15,0.26999999999999996,0.26999999999999996,0.26999999999999996,KNN
17,0.2,0.26999999999999996,0.26999999999999996,0.26999999999999996,KNN
18,0.01,0.26999999999999996,0.26999999999999996,0.26999999999999996,Ada
19,0.03,0.26999999999999996,0.26999999999999996,0.26999999999999996,Ada
20,0.05,0.2891666666666667,0.26999999999999996,0.26999999999999996,Ada
21,0.1,0.29701388888888897,0.26999999999999996,0.2711111111111112,Ada
22,0.15,0.31006944444444445,0.26999999999999996,0.2716666666666666,Ada
23,0.2,0.3526388888888889,0.3097222222222222,0.31590277777777775,Ada
24,0.01,0.26999999999999996,0.26999999999999996,0.26999999999999996,GNB
25,0.03,0.26999999999999996,0.26999999999999996,0.26999999999999996,GNB
26,0.05,0.26999999999999996,0.26999999999999996,0.26999999999999996,GNB
27,0.1,0.2852083333333334,0.26999999999999996,0.26999999999999996,GNB
28,0.15,0.31048611111111113,0.26999999999999996,0.275625,GNB
29,0.2,0.37333333333333335,0.26999999999999996,0.28298611111111116,GNB
30,0.01,0.26999999999999996,0.26999999999999996,0.26999999999999996,MPR
31,0.03,0.26999999999999996,0.26999999999999996,0.26999999999999996,MPR
32,0.05,0.3046527777777778,0.26999999999999996,0.26999999999999996,MPR
33,0.1,0.35625,0.26999999999999996,0.29347222222222225,MPR
34,0.15,0.3775694444444445,0.27388888888888885,0.3084722222222222,MPR
35,0.2,0.43201388888888886,0.3197222222222223,0.36736111111111114,MPR
36,0.01,0.26999999999999996,0.26999999999999996,0.26999999999999996,RF
37,0.03,0.26999999999999996,0.26999999999999996,0.26999999999999996,RF
38,0.05,0.26999999999999996,0.26999999999999996,0.26999999999999996,RF
39,0.1,0.26999999999999996,0.26999999999999996,0.26999999999999996,RF
40,0.15,0.26999999999999996,0.26999999999999996,0.26999999999999996,RF
41,0.2,0.27277777777777773,0.26999999999999996,0.26999999999999996,RF
42,0.01,0.26999999999999996,0.26999999999999996,0.26999999999999996,QDA
43,0.03,0.26999999999999996,0.26999999999999996,0.26999999999999996,QDA
44,0.05,0.26999999999999996,0.26999999999999996,0.26999999999999996,QDA
45,0.1,0.26999999999999996,0.26999999999999996,0.26999999999999996,QDA
46,0.15,0.2722222222222222,0.26999999999999996,0.26999999999999996,QDA
47,0.2,0.30013888888888884,0.26999999999999996,0.26999999999999996,QDA
